customer_id,name,username,password,salary,raise
100546,Bianca Lawrence,blawrence80a,12345_6,3808.08,0.0015145642021585904
100547,Erin Greene,egreene61n,12345_4,5116.32,0.007365187546655034
100548,Mr. Brian Smith,mbrian50.,12345_3,6379.86,0.014216863192454448
100549,Brian Smith,bsmith52n,12345_5,8051.44,0.01045616165523161
100550,Jennifer Buchanan,jbuchanan82r,12345_8,5781.53,0.00904131799395079
100551,Jacqueline Juarez,jjuarez61e,12345_10,7414.18,0.0034886629024382977
100552,Casey White,cwhite52y,12345_5,4889.6,0.016889009907266148
100553,Jacob Sullivan,jsullivan82b,12345_5,3520.64,0.010489149436422023
100554,Thomas Nunez,tnunez50s,12345_6,7079.07,0.009396742426696122
100555,Victoria Reyes,vreyes52a,12345_8,7891.44,0.014740225637003064
100556,William Mclean,wmclean61m,12345_7,6677.68,0.005669154065723292
100557,Lauren Allen,lallen50n,12345_6,5764.95,0.01243697149031084
100558,Juan Webb,jwebb41n,12345_4,5451.96,0.008291033980948957
100559,Chelsey Jimenez,cjimenez71y,12345_7,4046.49,0.00545067932307685
100560,Caroline Ellison,cellison72e,12345_8,6482.26,0.018871331812808017
100561,Natalie Powers,npowers61e,12345_7,7598.14,0.012877433376370255
100562,Andrea Tran,atran40a,12345_6,3098.15,0.00690489252198013
100563,Amy Lambert,alambert70y,12345_3,5149.04,0.005387831401098651
100564,Christopher Huang,chuang52r,12345_11,5515.29,0.0012960519425900996
100565,Kelly Garcia,kgarcia62y,12345_5,6799.04,0.006331104803039316
100566,Tammy Richards,trichards82y,12345_5,3909.51,0.013867525152421897
100567,Amber Adkins,aadkins62r,12345_5,3633.62,0.014947486369733799
100568,Garrett Young,gyoung51t,12345_7,4651.35,0.006838222002558596
100569,Daniel Simmons,dsimmons70l,12345_6,5148.6,0.0007796180389882634
100570,Aaron May,amay32n,12345_5,5248.43,0.0061191068036244994
100571,Jose Davila,jdavila61e,12345_4,6137.3,0.012104006428351601
100572,Michelle Vega,mvega42e,12345_8,7400.47,0.006602218103368525
100573,Michele Lowe,mlowe41e,12345_7,5350.7,0.008565843501571238
100574,Paula Collins,pcollins72a,12345_5,5738.15,0.0035881695507241564
100575,Kathleen Schaefer,kschaefer82n,12345_8,6544.09,0.0035238442836279084
100576,Christopher Cunningham,ccunningham102r,12345_11,5072.4,0.01839390692643439
100577,Keith Welch,kwelch52h,12345_5,7716.41,0.0062373172410523335
100578,Frank Hill,fhill42k,12345_5,6909.66,0.0025257172113862824
100579,Mckenzie Richards,mrichards82e,12345_8,6215.0,0.004203431902966486
100580,Kimberly Reed,kreed42y,12345_8,4206.63,0.006394215521793374
100581,Maureen Anderson,manderson81n,12345_7,5377.87,0.01533662947907458
100582,Gary Monroe,gmonroe61y,12345_4,3422.37,0.0071478787660529
100583,Katherine Roberts,kroberts70e,12345_9,4782.78,0.0008906612204492714
100584,Anthony Andersen,aandersen81y,12345_7,5183.66,0.0055208298535478414
100585,Donna Harrell,dharrell72a,12345_5,6140.08,0.0042048768112166734
100586,Austin Myers,amyers50n,12345_6,5180.08,0.0048097973361377
100587,Jeffery Ellis,jellis51y,12345_7,5624.37,0.007835017073551321
100588,Diana Lewis,dlewis52a,12345_5,8802.58,0.010044734834774962
100589,Katherine Garrett,kgarrett70e,12345_9,5166.78,0.017238213980580563
100590,David Holmes,dholmes62d,12345_5,6148.77,0.001926486285937503
100591,Timothy Elliott,telliott71y,12345_7,5355.23,0.012290984730788632
100592,Timothy Thomas,tthomas61y,12345_7,5592.94,0.019439516359358724
100593,Dustin Hodge,dhodge50n,12345_6,2548.21,0.011556056422553878
100594,William Serrano,wserrano71m,12345_7,7281.61,0.009853427167137942
100595,Chase Crane,ccrane52e,12345_5,7156.84,0.004579587343944045
100596,Lisa Johnson,ljohnson71a,12345_4,4299.17,0.0002143998699348515
100597,Stacey Barnes,sbarnes60y,12345_6,7162.82,0.01337449146966557
100598,Michelle Morrison,mmorrison82e,12345_8,7991.31,0.0039818020819649205
100599,James Stewart,jstewart72s,12345_5,4779.36,0.0027913281072512873
100600,Dr. Ronald Pittman,dronald60.,12345_3,7623.47,0.009159224266662718
100601,Megan Walker,mwalker62n,12345_5,6474.73,0.007138574491112979
100602,Anthony Golden,agolden61y,12345_7,6242.45,0.017646232156392373
100603,Victor Wilson,vwilson60r,12345_6,9844.73,0.018134760908139043
100604,Wendy Watson,wwatson62y,12345_5,5146.99,0.016448312135446716
100605,Barbara Phillips,bphillips81a,12345_7,4771.21,0.009531281112471576
100606,Lisa Jackson,ljackson71a,12345_4,3883.42,0.006503672426391489
100607,David Campbell,dcampbell82d,12345_5,6064.79,0.01259668131660498
100608,Kayla Gonzalez,kgonzalez82a,12345_5,9204.76,0.01895307993026462
100609,Emily Roberts,eroberts72y,12345_5,5067.69,0.0005795729946446749
100610,Troy White,twhite51y,12345_4,4310.94,0.0024012447621610876
100611,Charles Smith,csmith51s,12345_7,7861.66,0.008328494029239731
100612,Daniel Atkins,datkins60l,12345_6,4658.79,0.0189663281385602
100613,Susan Powers,spowers62n,12345_5,4939.36,0.015766399962648524
100614,Lori Jackson,ljackson71i,12345_4,6246.57,0.009883091818347374
100615,Natalie Bishop,nbishop61e,12345_7,5196.42,0.013192029829044303
100616,Joshua Pearson,jpearson70a,12345_6,4769.07,0.010053957777137442
100617,Donald Carter,dcarter60d,12345_6,6236.21,0.017650252250406936
100618,Tammy Carey,tcarey52y,12345_5,6093.37,0.014566323097246307
100619,Angel Jenkins,ajenkins72l,12345_5,6509.01,0.005864714338378192
100620,Christopher Perry,cperry52r,12345_11,4999.94,0.008740176258556703
100621,James Bright,jbright62s,12345_5,6841.82,0.009384799749349486
100622,Cynthia Cain,ccain41a,12345_7,6761.48,0.0027792506317030298
100623,Thomas Hopkins,thopkins70s,12345_6,7620.6,0.019771495768720348
100624,Samantha Sanchez,ssanchez72a,12345_8,7089.82,0.005770715031453806
100625,David Shepherd,dshepherd82d,12345_5,4040.28,0.006410472268116239
100626,Karen Rojas,krojas52n,12345_5,4223.44,0.01770246852047913
100627,Brent Castro,bcastro62t,12345_5,5730.95,0.014090164139598993
100628,Diana Schmidt,dschmidt72a,12345_5,6807.21,0.01075344251940793
100629,Eric Lowe,elowe41c,12345_4,3816.07,0.012635760127524607
100630,Steven Harris MD,sharris60n,12345_6,5582.13,0.015414188130691403
100631,Danny Elliott,delliott72y,12345_5,8381.81,0.01959431988693662
100632,Sabrina Silva,ssilva51a,12345_7,7488.68,0.011349112292013712
100633,Robert Christian,rchristian90t,12345_6,6439.45,0.01107269516269984
100634,Matthew White,mwhite51w,12345_7,4879.8,0.0198238341906588
100635,Anne Gomez,agomez51e,12345_4,4939.01,0.002801034504296995
100636,Robin Reed,rreed42n,12345_5,5738.63,0.01677354518216476
100637,Courtney Willis,cwillis62y,12345_8,7550.24,0.009556596743582127
100638,Guy Weaver,gweaver60y,12345_3,6769.35,0.01142619757130445
100639,Austin Chapman,achapman70n,12345_6,4665.51,0.009630376246971304
100640,Kayla Pugh,kpugh42a,12345_5,4308.39,0.016434844666308887
100641,Mrs. Jaime Cook,mjaime51.,12345_4,3074.74,0.0032606139666040692
100642,Amanda Jenkins,ajenkins70a,12345_6,5077.51,0.007423669107424282
100643,Tammie Copeland,tcopeland80e,12345_6,6446.63,0.007994073035626506
100644,Michele Shaw,mshaw41e,12345_7,8788.03,0.011145587194789693
100645,Hector Tucker,htucker60r,12345_6,7058.68,0.007176052831158908
100646,James Burke,jburke52s,12345_5,5120.6,0.0173094910466481
100647,Amanda Bowman,abowman60a,12345_6,7096.72,0.013801884161914002
100648,Katherine Fernandez,kfernandez90e,12345_9,7361.8,0.011189593826173133
100649,John Mcgee,jmcgee51n,12345_4,7599.84,0.016929024475370636
100650,Susan Robinson,srobinson82n,12345_5,5714.45,0.011344550116783982
100651,Gregory Garrison,ggarrison81y,12345_7,6144.46,0.006571741523262533
100652,Daniel Simpson,dsimpson70l,12345_6,7365.04,0.010043258187822557
100653,Jeremy Barton,jbarton60y,12345_6,5478.31,0.006553218836823871
100654,Vincent White,vwhite51t,12345_7,3414.94,0.017505646169324804
100655,Gina Cole,gcole41a,12345_4,4321.3,0.016277932442988054
100656,Jesse Adams,jadams52e,12345_5,4854.71,0.0013401511596701644
100657,Destiny Adams,dadams51y,12345_7,3996.19,0.013600991580338836
100658,Christopher Robinson,crobinson82r,12345_11,8287.05,0.012706974645781364
100659,Matthew Hodges,mhodges61w,12345_7,5911.11,0.01275161534968973
100660,Travis Price DDS,tprice50s,12345_6,2704.41,0.01886612262379286
100661,Paul Torres,ptorres61l,12345_4,8504.18,0.004220968941880134
100662,Michelle Richardson,mrichardson102e,12345_8,6431.67,0.01015783250867438
100663,Paul Flores,pflores61l,12345_4,10064.51,0.0017054914429604606
100664,Jose Matthews,jmatthews81e,12345_4,3558.89,0.01916383010469995
100665,Laura Jones,ljones52a,12345_5,4574.36,0.014953619831756686
100666,Robert Wilson,rwilson60t,12345_6,5896.35,0.004534540990097409
100667,Diana Bowman,dbowman62a,12345_5,5228.67,0.01697992266189952
100668,Melanie Pacheco,mpacheco71e,12345_7,6790.67,0.00040526622978242165
100669,Christopher Diaz,cdiaz42r,12345_11,1153.78,0.0020399126160685023
100670,Diana Wilson,dwilson62a,12345_5,4155.0,0.01705931872118235
100671,Angel Gordon,agordon62l,12345_5,4963.37,0.0021370200042253452
100672,Sandra Davis,sdavis50a,12345_6,3953.74,0.01884191722923122
100673,Valerie Vazquez,vvazquez71e,12345_7,8908.87,0.011827930931485906
100674,Nancy Clayton,nclayton72y,12345_5,5800.51,0.00976908952551245
100675,Jessica Smith,jsmith51a,12345_7,4581.19,0.0037496952544556206
100676,William Shields,wshields71m,12345_7,7267.96,0.0031750873767249187
100677,Mary Swanson,mswanson71y,12345_4,4450.7,0.006511333805340896
100678,Jose Hernandez,jhernandez91e,12345_4,5487.21,0.009487915490407653
100679,Dennis Cole,dcole40s,12345_6,8859.6,0.016383178157071018
100680,Kimberly Alvarado,kalvarado82y,12345_8,3804.7,0.0009001405585326139
100681,Wendy Bennett,wbennett72y,12345_5,6044.68,0.006617188393017277
100682,Jessica Dean,jdean41a,12345_7,7079.7,0.013395692668189628
100683,Wanda Myers,wmyers52a,12345_5,2007.21,0.019469362452539808
100684,Johnny Parker,jparker60y,12345_6,5647.98,0.01689782642088712
100685,Johnathan Pacheco,jpacheco70n,12345_9,7798.75,0.0015314005846930256
100686,Kelly Sparks,ksparks62y,12345_5,7386.46,0.01479257927784233
100687,Julie Banks,jbanks52e,12345_5,4878.95,0.007343498722476605
100688,Timothy Page,tpage41y,12345_7,5070.91,0.01707947285983491
100689,David Mclean,dmclean62d,12345_5,1805.49,0.008581713719131984
100690,Mark Reed,mreed41k,12345_4,2448.79,0.01228705491719594
100691,Roberto Davis,rdavis51o,12345_7,3522.35,0.016570299212714672
100692,Kristin Bell,kbell41n,12345_7,7807.61,0.012085087640175587
100693,Paula Baker,pbaker52a,12345_5,7159.14,0.007682829455579914
100694,Ryan Williams,rwilliams81n,12345_4,5249.77,0.01295012040745773
100695,Erin Wolf,ewolf41n,12345_4,8679.29,0.014789322373808414
100696,Christopher Rosales,crosales72r,12345_11,6868.41,0.01390722184260807
100697,Jamie Evans,jevans52e,12345_5,6181.98,0.013468197260591397
100698,Kimberly Kelley,kkelley62y,12345_8,4008.94,0.0026774142223217035
100699,Nicole Davis,ndavis50e,12345_6,6282.96,0.004133093799059849
100700,Walter Kline,wkline50r,12345_6,3968.96,0.01893600977799257
100701,Jeffrey Chavez,jchavez61y,12345_7,6491.12,0.006905746225458784
100702,Anthony Rogers,arogers61y,12345_7,4814.7,0.01816300758194601
100703,Joyce West,jwest42e,12345_5,6419.64,0.01147287788507027
100704,Joshua Manning,jmanning70a,12345_6,8799.98,0.011184296290240755
100705,Travis Pena,tpena40s,12345_6,2739.34,0.007430228322641448
100706,Kaitlin Gilbert,kgilbert71n,12345_7,6665.8,0.014379937651834231
100707,Mrs. Amber Mata,mamber51.,12345_4,5843.75,0.0035485044468925022
100708,Gabrielle Sanders,gsanders70e,12345_9,4888.28,0.006332995128101695
100709,Douglas Lopez,dlopez51s,12345_7,3932.28,0.004000897306167294
100710,Hannah Yoder,hyoder50h,12345_6,4035.24,0.0028175425979332334
100711,Destiny Glass,dglass51y,12345_7,5335.53,0.0014638662197661745
100712,Kirk Goodman,kgoodman71k,12345_4,5414.43,0.005602994257255198
100713,Kyle Moran,kmoran51e,12345_4,5937.08,0.0014311108726239863
100714,Donald Terrell,dterrell70d,12345_6,8319.96,0.010603590754618706
100715,Amanda Martinez,amartinez80a,12345_6,2779.94,0.016583439652741668
100716,Kurt Barrera,kbarrera71t,12345_4,9353.82,0.018923004844204908
100717,Scott Bennett,sbennett72t,12345_5,6033.45,0.00265455610236669
100718,Allison Quinn,aquinn51n,12345_7,4477.94,0.001667012643772825
100719,Crystal Ramos,cramos51l,12345_7,7098.81,0.013821520493398945
100720,Summer Nguyen,snguyen60r,12345_6,5878.31,0.007136235001750886
100721,Amanda Chapman,achapman70a,12345_6,8272.92,0.0017282830530693195
100722,Eric Odonnell,eodonnell81c,12345_4,3759.57,0.003459058523935148
100723,Jason Perkins,jperkins72n,12345_5,6335.03,0.0030419695297124916
100724,Daniel Burke,dburke50l,12345_6,5997.95,0.017941761251642784
100725,Laura Ramirez,lramirez72a,12345_5,7660.79,0.0025047637714852434
100726,Deanna Kline,dkline50a,12345_6,4510.36,0.0008801932308582106
100727,Louis Wood,lwood42s,12345_5,7182.45,0.0009148021008772078
100728,Patrick Suarez,psuarez61k,12345_7,6069.88,0.004318638055548005
100729,Steven Gibson,sgibson60n,12345_6,9872.49,0.0014235543176248666
100730,Vanessa Moss,vmoss41a,12345_7,4394.2,0.008228506555973047
100731,Jamie Gonzalez,jgonzalez82e,12345_5,6502.15,0.0036312591663278204
100732,Dawn Griffin,dgriffin71n,12345_4,5569.33,0.019417141114856717
100733,Tonya Stewart,tstewart72a,12345_5,4802.91,0.004827790710046376
100734,Amanda Palmer,apalmer60a,12345_6,5856.08,0.014626588169016219
100735,Christine Morris,cmorris60e,12345_9,7844.59,0.013293692288339083
100736,Steven Wang,swang40n,12345_6,5272.06,0.009067492695771735
100737,Troy Vasquez,tvasquez71y,12345_4,4977.15,0.005191500184280764
100738,Sharon Young,syoung50n,12345_6,6969.35,0.013155340135176437
100739,Jason Cortez,jcortez62n,12345_5,9839.92,0.0057821968121212946
100740,Megan Brown,mbrown52n,12345_5,5615.26,0.004767602957263864
100741,Morgan Dixon,mdixon50n,12345_6,8381.36,0.01605296530879374
100742,John Parker,jparker61n,12345_4,3372.99,0.018727598141091185
100743,Michele Johnson,mjohnson71e,12345_7,6570.92,0.007793335586571835
100744,Kevin Nguyen,knguyen62n,12345_5,3413.26,0.01826542797689096
100745,Thomas Montoya,tmontoya70s,12345_6,3777.37,0.005985521592774044
100746,Ricky Acevedo,racevedo72y,12345_5,5177.21,0.01060208164398243
100747,Joshua Murray,jmurray60a,12345_6,4178.18,0.0009652319665490028
100748,Carl Johnson,cjohnson71l,12345_4,6039.91,0.0018475681049202786
100749,Melissa Davis,mdavis51a,12345_7,7785.31,0.017960894955090904
100750,Tiffany Combs,tcombs51y,12345_7,4600.02,0.012913853917744618
100751,John Davis,jdavis51n,12345_4,5931.0,0.008197097361299276
100752,Dr. Joseph Armstrong,djoseph60.,12345_3,5414.19,0.008607181733572179
100753,David Perkins,dperkins72d,12345_5,6180.65,0.017649081970727853
100754,Amanda Barker,abarker60a,12345_6,4238.25,0.009877421725437126
100755,Jeffrey Wood,jwood41y,12345_7,6936.07,0.006767109849048263
100756,Robert Cox,rcox30t,12345_6,6059.76,0.002657556493953439
100757,Allison Collins DVM,acollins71n,12345_7,4187.36,0.0020210033718566912
100758,Elizabeth Freeman,efreeman70h,12345_9,3696.61,0.016072295639999575
100759,Christy Davis,cdavis51y,12345_7,4862.56,0.001649003265100093
100760,Melissa Green,mgreen51a,12345_7,6402.21,0.005736279981533652
100761,Karen Foley,kfoley52n,12345_5,6369.05,0.014612241903767255
100762,Mary Ponce,mponce51y,12345_4,5650.98,0.01011338457654846
100763,Jennifer Gillespie,jgillespie92r,12345_8,4584.96,0.017923316414921116
100764,Michael Jordan,mjordan61l,12345_7,6524.13,0.011077886968047764
100765,Elizabeth Romero,eromero60h,12345_9,4965.49,0.004429650509179441
100766,Thomas Greer,tgreer50s,12345_6,5674.8,0.009160242226483855
100767,Sarah Perkins,sperkins72h,12345_5,5595.05,0.016510469206058993
100768,Donna White,dwhite52a,12345_5,6991.89,0.00809323262092047
100769,Ryan Manning,rmanning71n,12345_4,5900.38,0.017897392631593245
100770,Michael Garcia,mgarcia61l,12345_7,8981.46,0.0077028452930492765
100771,Audrey Cooper,acooper60y,12345_6,7230.97,0.004711838922107916
100772,Jeanette Rowe,jrowe42e,12345_8,5277.75,0.009751323184531265
100773,Lydia Mata,lmata42a,12345_5,5960.89,0.019096365243698166
100774,Katie Hayes,khayes52e,12345_5,4859.95,0.003769650369144837
100775,Donna Allen,dallen52a,12345_5,7926.76,0.008575158630783895
100776,Kathleen Li,kli22n,12345_8,3553.85,0.01770955412985216
100777,Marie Dunn,mdunn42e,12345_5,8291.22,0.013777906108932567
100778,Gina Young,gyoung51a,12345_4,5622.77,0.01730502384430902
100779,Eric Hayes,ehayes51c,12345_4,4788.32,0.010653524030532309
100780,Amy Lynch,alynch50y,12345_3,9260.86,0.013924773295348579
100781,Shawn Crosby,scrosby62n,12345_5,5413.68,0.016349168162753645
100782,Jared Phelps,jphelps62d,12345_5,3298.88,0.005689502809540905
100783,Justin Andrews,jandrews70n,12345_6,4801.08,0.004722343850285296
100784,Brian Anderson,banderson82n,12345_5,2593.94,0.011663919267188048
100785,Jorge Gonzales,jgonzales82e,12345_5,7119.54,0.010658223203270725
100786,Melissa Perez,mperez51a,12345_7,6833.99,0.015001298821784043
100787,Martha Lane,mlane40a,12345_6,7439.81,0.017786327056358506
100788,Scott Reed,sreed42t,12345_5,9116.93,0.002707547054070194
100789,Sarah Pugh,spugh42h,12345_5,7976.81,0.003290788611818216
100790,Molly George,mgeorge62y,12345_5,5369.12,0.018410383839961398
100791,Cheyenne Walsh,cwalsh52e,12345_8,6052.16,0.003029687179745979
100792,Alan Conley,aconley61n,12345_4,8944.04,0.015387796729515546
100793,Keith Roberts,kroberts72h,12345_5,6809.9,0.015333833708732755
100794,Fred Lewis,flewis51d,12345_4,4265.56,0.006947149311167644
100795,Sara Brown,sbrown51a,12345_4,5683.68,0.009161281178256639
100796,Renee Allen,rallen52e,12345_5,5768.84,0.0027112177764519775
100797,Jeremy Hays,jhays40y,12345_6,5861.39,0.008696758005668975
100798,Michael Campbell,mcampbell81l,12345_7,6274.81,0.013509752783979785
100799,Rebecca Ward,rward41a,12345_7,9378.27,0.007947209221263478
